qid,state_name,lat,lon,name_en,name_hi,name_ta,name_te,name_kn,name_ml,name_bn,name_or,name_mr,name_gu,image_url,deity,religion,architecture_style,commissioned_by,founded_by,inception,heritage_status,inscription,commons_category,wiki_image_url,best_image_url,image_license,image_author,wikipedia_en
Q13426231,Kerala,10.559567,76.177383,Choorakkottukavu Bhagavathy Temple,,சூரக்கோட்டுக்காவு பகவதி கோயில்,,,ചൂരക്കോട്ടുകാവ് ഭഗവതിക്ഷേത്രം,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/SreeRama%20Navami%202011%20%28Ramanchira%20temple%2C%20Thrissur%29%2012042011814.jpg?width=640,,,,,,,,,Choorakkattukara Sree Durga Temple,https://upload.wikimedia.org/wikipedia/commons/f/f1/SreeRama_Navami_2011_%28Ramanchira_temple%2C_Thrissur%29_12042011814.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/SreeRama_Navami_2011_%28Ramanchira_temple%2C_Thrissur%29_12042011814.jpg,,,https://en.wikipedia.org/wiki/Choorakkottukavu_Bhagavathy_Temple
Q134412302,Maharashtra,,,Bhairavnath Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bhairavnath%20Temple%2C%20Kikali%2002.jpg?width=640,,,,,,,,,"Bhairavnath Temple, Kikali",,http://commons.wikimedia.org/wiki/Special:FilePath/Bhairavnath%20Temple%2C%20Kikali%2002.jpg?width=640,,,
Q134420834,Andhra Pradesh,15.373056,77.377778,Navanepattayya Swamy Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Temple-sideview.jpg?width=640,,,,,,,,,Navanepattayya Swamy Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Temple-sideview.jpg?width=640,,,
Q134433820,Jammu and Kashmir,34.055417,74.397417,Maharani Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ancient%20Temple%2C%20Gulmarg.jpg?width=640,Parvati; Shiva,,,,,1915-01-01T00:00:00Z,,,"Maharani Temple, Gulmarg",,http://commons.wikimedia.org/wiki/Special:FilePath/Ancient%20Temple%2C%20Gulmarg.jpg?width=640,,,
Q134517508,Jammu and Kashmir,33.761944,75.210833,Suriya Mandir Martand Tirth,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Suriya%20Mandir%20Martand%20Tirth%20%28Mattan%29%2C%20Kashmir%20sign%20%288142341454%29.jpg?width=640,,,,,,,,,"Suriya Mandir Martand Tirth, Mattan",,http://commons.wikimedia.org/wiki/Special:FilePath/Suriya%20Mandir%20Martand%20Tirth%20%28Mattan%29%2C%20Kashmir%20sign%20%288142341454%29.jpg?width=640,,,
Q134932844,Kerala,11.664332,76.007228,Neeroor Shiva Temple,,,,,നീരൂർ ശിവക്ഷേത്രം,,,,,,,,,,,,,,,,,,,
Q134934679,,,,Kurungaloor Mahashiva Temple,,,,,കുറുങ്ങാലൂർ മഹാശിവ ക്ഷേത്രം,,,,,,,,,,,,,,,,,,,
Q135065094,Assam,,,Narikali temple,,,,,,,,,,,,,,,,,,,,,,,,
Q135065530,Assam,,,Kasharapar Kali temple,,,,,,,,,,,Kālī,,,,,,,,,,,,,
Q135070876,Assam,,,Mura Devalaya,,,,,,,,,,,Shakti,,,,,,,,,,,,,
Q135070889,Assam,,,Gorokhia Gosair Than,,,,,,,,,,,,,,,,,,,,,,,,
Q135113226,Kerala,10.518436,76.211177,Kulassery Temple,,,,,കുളശ്ശേരി ലക്ഷ്മി നരസിംഹ ക്ഷേത്രം,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kulassery%20Temple%2C%20Thrissur.jpg?width=640,,Hinduism,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kulassery%20Temple%2C%20Thrissur.jpg?width=640,,,
Q135163853,Tamil Nadu,12.129722,79.615000,,,மயிலம் முருகன் கோயில்,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Monumental%20tower%20of%20Mailam%20Murugan%20Temple.png?width=640,Kartikeya,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Monumental%20tower%20of%20Mailam%20Murugan%20Temple.png?width=640,,,
Q135318659,Rajasthan,24.693372,73.667377,Kukdeswar Ji Mahadev,,,,,,,,,,,,,,,,,,,,,,,,
Q135647521,Tamil Nadu,12.671945,79.280366,Arulmigu Vembuliyamman Temple,,வேம்புலியம்மன் கோயில்,,,,,,,,,Mariamman,,kovil,,,,,,,,,,,
Q135684006,Kerala,9.816372,76.425489,Kandankulangara Krishna Temple,,,,,കണ്ടൻകുളങ്ങര കൃഷ്ണ ക്ഷേത്രം,,,,,,,,,,,,,,,,,,,
Q135684020,Kerala,9.815165,76.424737,Brahmamangalam Methrukkovil Temple,,,,,,,,,,,,,,,,,,,,,,,,
Q13581719,,12.895278,77.551667,Vasantha Vallabharaya Temple,वसन्त वल्लभराया मंदिर,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Vasantha_Vallabharaya_Temple
Q135855273,Kerala,9.688809,76.420282,Edayazham Subramanya Temple,,,,,,,,,,,,,,,,,,,,,,,,
Q136032411,,9.478791,76.386904,Mekkad Bhagavathi Temple,,,,,മേക്കാട് ഭഗവതി ക്ഷേത്രം,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mekkad%20Bhagavathi%20Temple%2C%20Kainakary.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mekkad%20Bhagavathi%20Temple%2C%20Kainakary.jpg?width=640,,,
Q136073871,,12.515689,75.185514,Nellithattu Mahavishnu Temple,,,,,,,,,,,,,,,,,,,,,,,,
Q13609848,,12.853056,77.289722,Vana Vishesha Sthalangal,,சிறப்புக் காட்டுத் தலங்கள்,,,,,,,,,Shiva,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Vana_Vishesha_Sthalangal
Q136289008,Kerala,9.781163,76.456086,Thalayolaparambu Karthyayani Temple,,,,,തലയോലപ്പറമ്പ് കാർത്യായനി ക്ഷേത്രം,,,,,,Kātyāyanī,Hinduism,,,,,,,,,,,,
Q13651696,Tamil Nadu,10.916667,79.433333,Thirunarayur Nambi Temple,,திருநறையூர் நம்பி கோயில்,నాచ్చియార్కోయిల్,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nachiyar%20Kovil%20%2813%29.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nachiyar%20Kovil%20%2813%29.jpg?width=640,,,https://en.wikipedia.org/wiki/Thirunarayur_Nambi_Temple
Q136545912,Gujarat,,,Vishv Umiyadham,विश्व उमियाधाम,,,,,বিশ্ব উমিয়াধাম,,,"વિશ્વ ઉમિયાધામ, જાસપુર, અમદાવાદ",,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Vishv_Umiyadham
Q136646277,Uttar Pradesh,,,Shree Shiv Shakti Temple Kamalpur,,,,,,,,,,,,,,,,1986-03-08T00:00:00Z,,,,,,,,
Q136892913,,25.591872,83.342929,Shree shiv shakti mannat temple,,,,,,,,,,,,,,,Ramsurat Yadav; Jagvanti Devi,1986-01-01T00:00:00Z,,,,,,,,
Q137190776,Karnataka,12.870392,74.840927,"Sri Sharavu Maha Ganapathy Temple, Mangalore",,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sri%20Sharavu%20Maha%20Ganapathy%20Temple%2C%20Mangalore%20%282025%29%2021.jpg?width=640,,,,,,,,,"Sri Sharavu Maha Ganapathy Temple, Mangalore",,http://commons.wikimedia.org/wiki/Special:FilePath/Sri%20Sharavu%20Maha%20Ganapathy%20Temple%2C%20Mangalore%20%282025%29%2021.jpg?width=640,,,
Q137298576,Uttar Pradesh,26.764427,79.011127,Tixi Temple,टिक्सी मंदिर,,,,,টিক্সি মন্দির,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Tixcy%20Temple.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Tixcy%20Temple.jpg?width=640,,,
Q137364100,Uttar Pradesh,26.777900,79.023800,Kedareshwar Mandir,,,,,,,,,,,,,,,,,,,,,,,,
Q137375174,Uttar Pradesh,26.786500,78.988900,Lakhna Kalika Devi Mandir,लखना कालिका देवी मंदिर,,,,,,,,,,,,,,,,,,,,,,,
Q137382473,Uttar Pradesh,26.753333,79.003889,Kalibaah Mandir,कालीबांह मंदिर,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/KaaliBaah%20Mandir%20Etawah.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/KaaliBaah%20Mandir%20Etawah.jpg?width=640,,,
Q137383031,Uttar Pradesh,26.730833,78.917222,Kundeshwar Mahadev Mandir,,,,,,,,,,,,,,,,,,,,,,,,
Q137441426,Himachal Pradesh,31.096111,77.134167,Kamna Devi Temple,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Kamna_Devi_Temple
Q137441544,Himachal Pradesh,31.478716,77.165572,Shikari Devi Temple,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Shikari_Devi_Temple
Q137441567,Himachal Pradesh,31.191433,77.274613,Shali Mata Temple,,,శాలి మాత ఆలయం,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Shali_Mata_Temple
Q137506846,Uttar Pradesh,26.796673,78.921625,Pilua Mahaveer Mandir,पिलुआ महावीर मंदिर,,,,,,,,,,Hanuman,,,,,,,,,,,,,
Q137532654,Uttar Pradesh,26.765290,79.021297,Neelkanth Mahadev Mandir,,,,,,,,,,,Shiva,,,,,,,,,,,,,
Q137550854,,31.960993,77.113832,Shri Raghunath Mandir,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Shri_Raghunath_Mandir
Q137609740,,9.274164,76.620263,Kuthiravattom Sreedharma Sastha Temple,,,,,കുതിരവട്ടം ശ്രീധർമ്മശാസ്താ ക്ഷേത്രം,,,,,,,,,,,,,,,,,,,
Q137709200,Odisha,21.536300,86.830618,Jagannath Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Jagannath%20Temple%2C%20Balgopalpur%2020160608.jpg?width=640,,,,,,,,,"Jagannath Temple, Balgopalpur",,http://commons.wikimedia.org/wiki/Special:FilePath/Jagannath%20Temple%2C%20Balgopalpur%2020160608.jpg?width=640,,,
Q137711074,Gujarat,21.635445,69.672306,"Shri Hari Mandir, Sandipani Vidyaniketan, Porbandar (Gujarat)",,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Shri%20Hari%20Mandir%2020161010.jpg?width=640,,,,,,2006-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Shri%20Hari%20Mandir%2020161010.jpg?width=640,,,
Q138306895,Kerala,,,Palliyarakkavu Saraswathy Temple,,,,,പള്ളിയറക്കാവ് സരസ്വതി ക്ഷേത്രം,,,,,,,,,,,,,,,,,,,
Q138307726,,8.478889,77.134894,Ottasekharamangalam Temple,,,,,മേജർ ഒറ്റശേഖരമംഗലം മഹാദേവർ ക്ഷേത്രം,,,,,,,,,,,,,,,,,,,
Q138497769,Karnataka,12.988216,74.997969,Samba Sadashiva Temple,,,,ಬಾರ್ದಿಲ ಶ್ರೀ ಸಾಂಬಸದಾಶಿವ ದೇವಸ್ಥಾನ,,,,,,,,,,,,,,,,,,,,
Q138497809,Karnataka,12.996664,75.005931,Iruvail shri durgaparameswari temple,,,,ಶ್ರೀ ದುರ್ಗಾಪರಮೇಶ್ವರಿ ದೇವಸ್ಥಾನ ಇರುವೈಲು,,,,,,,,,,,,,,,,,,,,
Q138499049,Karnataka,12.738690,75.026064,"Shri Gurudevadatta Samsthanam, Odiyoor",,,,ಒಡಿಯೂರು ಶ್ರೀ ಗುರುದೇವದತ್ತ ಸಂಸ್ಥಾನಮ್,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/%E0%B2%B6%E0%B3%8D%E0%B2%B0%E0%B3%80%20%E0%B2%B8%E0%B2%82%E0%B2%B8%E0%B3%8D%E0%B2%A5%E0%B2%BE%E0%B2%A8%E0%B2%AE%E0%B3%8D.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/%E0%B2%B6%E0%B3%8D%E0%B2%B0%E0%B3%80%20%E0%B2%B8%E0%B2%82%E0%B2%B8%E0%B3%8D%E0%B2%A5%E0%B2%BE%E0%B2%A8%E0%B2%AE%E0%B3%8D.jpg?width=640,,,
Q138778788,Uttar Pradesh,,,"Shri Shiv Mandir, Prateek Grand City",,,,,,,,,,,,Hinduism,,,,,,,,,,,,
Q138836905,Karnataka,12.948783,77.558383,Shri Bande Mahakali Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Shri%20Bande%20Mahakali%20Temple%20%282024%29%2002.jpg?width=640,,,,,,,,,Shri Bande Mahakali Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Shri%20Bande%20Mahakali%20Temple%20%282024%29%2002.jpg?width=640,,,
Q139387386,,,,Chekom Mahadevar Temple,,,,,ചേകം മഹാദേവർ ക്ഷേത്രം,,,,,,,,,,,,,,,,,,,
Q139601390,Assam,26.116400,91.725000,"Purva Tirupati Sri Balaji Temple, Guwahati",,,,,,পূর্ব তিরুপতি শ্রী বালাজি মন্দির,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Purva%20Tirupati%20Sri%20Balaji%20Temple%2C%20Guwahati.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Purva%20Tirupati%20Sri%20Balaji%20Temple%2C%20Guwahati.jpg?width=640,,,
Q139736905,Tamil Nadu,10.204277,78.364521,Sivankoil (Kotteesuwaramudaiyar Sivan Temple),,,,,,,,,,,,,,,,,State Protected Monument,,,,,,,
Q139761986,Odisha,20.844000,85.151500,"Jagannath Temple, Angul",,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Saila%20Srikhetra%2C%20Angul.png?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Saila%20Srikhetra%2C%20Angul.png?width=640,,,"https://en.wikipedia.org/wiki/Jagannath_Temple,_Angul"
Q139769906,West Bengal,22.373280,88.251661,Joyrampur Shiv Temple,,,,,,জয়রামপুর শিব মন্দির,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Joyrampur%20Shib%20Mandir.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Joyrampur%20Shib%20Mandir.jpg?width=640,,,
Q139780162,West Bengal,22.792892,86.958722,"Mahamaya Mandir, Raipur",,,,,,"মহামায়া মন্দির, রাইপুর",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mahamaya%20Temple%20Pano.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mahamaya%20Temple%20Pano.jpg?width=640,,,
Q139785005,Tamil Nadu,11.063706,79.420696,Naganathaswamy Temple,,,,,,,,,,,,,,,,,State Protected Monument,,"Naganathaswamy Temple, Manambadi",,,,,
Q1398404,,25.918333,90.211389,Dhamrai Jagannath Roth,,தாம்ராய் ரதயாத்திரை,ధామ్ రాయ్ జగన్నాథ దేవాలయం,,,ধামরাই জগন্নাথ রথ,,,,,,,,,,,,,Dhamrai Jagannath Rath,https://upload.wikimedia.org/wikipedia/commons/6/62/Dhamrai_Rath.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Dhamrai_Rath.jpg,,,https://en.wikipedia.org/wiki/Dhamrai_Rathayatra
Q139965171,Telangana,17.763800,77.712300,Sri Ketaki Sangameswara Swamy temple,,,కేతకి సంగమేశ్వర దేవాలయం,,,,,,,,Shiva,Shaivism,,,,,,,,,,,,
Q139988515,Tamil Nadu,9.533889,78.182526,"Velliyambalanathar Cave Temple, Paraikulam",,,,,,,,,,,,,,,,,State Protected Monument,,,,,,,
Q139988748,Tamil Nadu,9.622752,77.717308,"Malai Kozhundeeswarar Cave Temple, Muvaraivenran",,,,,,,,,,,,,,,,,State Protected Monument,,"Malai Kozhundeeswarar Temple, Moovaraivendran",,,,,
Q139989159,Tamil Nadu,9.548288,77.781454,"Cave Temple, Kalarkuruchi (M.Puthupatti)",,,,,,,,,,,,,,,,,State Protected Monument,,,,,,,
Q140187692,Kerala,9.027882,76.924073,Punalur Thrikkodeswaram Mahadavar Temple,,,,,പുനലൂർ തൃക്കോതേശ്വരം മഹാദേവർ ക്ഷേത്രം,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Trikoteswar%20Mahadeva%20Kovil%20Punalur%20Kerala.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Trikoteswar%20Mahadeva%20Kovil%20Punalur%20Kerala.jpg?width=640,,,
Q140249224,Maharashtra,17.066012,73.805728,"Kalammadevi Temple, Udgiri","कालम्मादेवी मंदिर, उदगिरी",,,,,,,"काळम्मादेवी मंदिर, उदगिरी",,http://commons.wikimedia.org/wiki/Special:FilePath/%E0%A4%95%E0%A4%BE%E0%A4%B3%E0%A4%AE%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80%20%E0%A4%AE%E0%A4%82%E0%A4%A6%E0%A5%80%E0%A4%B0.jpg?width=640,,Hinduism,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/%E0%A4%95%E0%A4%BE%E0%A4%B3%E0%A4%AE%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80%20%E0%A4%AE%E0%A4%82%E0%A4%A6%E0%A5%80%E0%A4%B0.jpg?width=640,,,
Q140480671,Tamil Nadu,13.022700,80.153900,,,"துர்க்கை, இலட்சுமி, சரசுவதி கோயில், போரூர்",,,,,,,,,,,,,,,,,,,,,,
Q1424358,Tamil Nadu,9.919722,78.119444,Meenakshi Temple,मीनाक्षी सुन्दरेश्वर मन्दिर,மதுரை மீனாட்சியம்மன் கோவில்,మీనాక్షి అమ్మవారి ఆలయం,ಮೀನಾಕ್ಷಿ ದೇವಸ್ಥಾನ,മധുര മീനാക്ഷി ക്ഷേത്രം,মাদুরাই মীনাক্ষী সুন্দরেশ্বর মন্দির,ମିନାକ୍ଷୀ ମନ୍ଦିର,मीनाक्षी मंदिर (मदुराई),,http://commons.wikimedia.org/wiki/Special:FilePath/Meenakshi%20Temple%2C%20Gopuram%2C%20Madurai%2C%20India.jpg?width=640,,,,,,1200-01-01T00:00:00Z,,,Madurai Meenakshi Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Meenakshi%20Temple%2C%20Gopuram%2C%20Madurai%2C%20India.jpg?width=640,,,https://en.wikipedia.org/wiki/Meenakshi_Temple
Q1424812,Tamil Nadu,11.046111,76.851944,Maruthamalai Marudhachalamurthy Temple,मरुधमलाई मुरुगन मंदिर,மருதமலை கோவில்,మరుదమలై మరుదాచలమూర్తి ఆలయం,ಮಾರುತ ಮಲೆ,മരുതമലൈ മുരുകൻ ക്ഷേത്രം,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maruthamalai%20Rajagopuram.jpg?width=640,,,,,,,,,Maruthamalai Marudhachalamurthy Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Maruthamalai%20Rajagopuram.jpg?width=640,,,https://en.wikipedia.org/wiki/Maruthamalai_Marudhachalamurthy_Temple
Q14565670,Tamil Nadu,9.288106,79.317282,Ramanathaswamy Temple,रामेश्वरम तीर्थ,இராமேஸ்வரம் இராமநாதசுவாமி கோயில்,రామనాథ స్వామి దేవాలయం,ರಾಮನಾಥೇಶ್ವರ,രാമേശ്വരം രാമനാഥസ്വാമി ക്ഷേത്രം,রামানাথস্বামী মন্দির,ରାମନାଥସ୍ଵାମୀ ମନ୍ଦିର,रामनाथस्वामी मंदिर,,http://commons.wikimedia.org/wiki/Special:FilePath/Ramanathaswamy%20temple7.JPG?width=640,Shiva,,,,,,,,Ramanathaswamy Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Ramanathaswamy%20temple7.JPG?width=640,,,https://en.wikipedia.org/wiki/Ramanathaswamy_Temple
Q14607784,Tamil Nadu,9.770419,78.276089,Piramanoor Kailasha Nathar Temple,,பிரமனூர் கைலாசநாதர் கோவில்,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Shree_Kailasha_Nathar_Temple
Q14623575,Tamil Nadu,9.810000,77.980000,Shri Pathirakali Mariamman Temple,,திருமங்கலம் பத்திரகாளி மாரியம்மன் கோவில்,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Shri%20Pathrakali%20Mariamman%20Temple%2C%20Thirumangalam%2C%20Madurai.gif?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Shri%20Pathrakali%20Mariamman%20Temple%2C%20Thirumangalam%2C%20Madurai.gif?width=640,,,https://en.wikipedia.org/wiki/Shri_Pathirakali_Mariamman_Temple
